# name|return_type|param_name:type,param_name:type
FwpmFilterSubscribeChanges0|UINT|engineHandle:FWPM_ENGINE_HANDLE,subscription:FWPM_FILTER_SUBSCRIPTION0*,callback:FWPM_FILTER_CHANGE_CALLBACK0,context:void*,changeHandle:HANDLE*
FwpmFilterSubscriptionsGet0|UINT|engineHandle:FWPM_ENGINE_HANDLE,entries:FWPM_FILTER_SUBSCRIPTION0***,numEntries:UINT*
FwpmFilterUnsubscribeChanges0|UINT|engineHandle:FWPM_ENGINE_HANDLE,changeHandle:HANDLE
FwpmFreeMemory0|void|p:void**
FwpmGetAppIdFromFileName0|UINT|fileName:PWSTR,appId:FWP_BYTE_BLOB**
FwpmIPsecTunnelAdd0|UINT|engineHandle:FWPM_ENGINE_HANDLE,flags:UINT,mainModePolicy:FWPM_PROVIDER_CONTEXT0*,tunnelPolicy:FWPM_PROVIDER_CONTEXT0*,numFilterConditions:UINT,filterConditions:FWPM_FILTER_CONDITION0*,sd:PSECURITY_DESCRIPTOR
FwpmIPsecTunnelAdd1|UINT|engineHandle:FWPM_ENGINE_HANDLE,flags:UINT,mainModePolicy:FWPM_PROVIDER_CONTEXT1*,tunnelPolicy:FWPM_PROVIDER_CONTEXT1*,numFilterConditions:UINT,filterConditions:FWPM_FILTER_CONDITION0*,keyModKey:Guid*,sd:PSECURITY_DESCRIPTOR
FwpmIPsecTunnelAdd2|UINT|engineHandle:FWPM_ENGINE_HANDLE,flags:UINT,mainModePolicy:FWPM_PROVIDER_CONTEXT2*,tunnelPolicy:FWPM_PROVIDER_CONTEXT2*,numFilterConditions:UINT,filterConditions:FWPM_FILTER_CONDITION0*,keyModKey:Guid*,sd:PSECURITY_DESCRIPTOR
FwpmIPsecTunnelAdd3|UINT|engineHandle:FWPM_ENGINE_HANDLE,flags:UINT,mainModePolicy:FWPM_PROVIDER_CONTEXT3*,tunnelPolicy:FWPM_PROVIDER_CONTEXT3*,numFilterConditions:UINT,filterConditions:FWPM_FILTER_CONDITION0*,keyModKey:Guid*,sd:PSECURITY_DESCRIPTOR
FwpmIPsecTunnelDeleteByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*
FwpmLayerCreateEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumTemplate:FWPM_LAYER_ENUM_TEMPLATE0*,enumHandle:FWPM_LAYER_ENUM_HANDLE*
FwpmLayerDestroyEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_LAYER_ENUM_HANDLE
FwpmLayerEnum0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_LAYER_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_LAYER0***,numEntriesReturned:UINT*
FwpmLayerGetById0|UINT|engineHandle:FWPM_ENGINE_HANDLE,id:USHORT,layer:FWPM_LAYER0**
FwpmLayerGetByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,layer:FWPM_LAYER0**
FwpmLayerGetSecurityInfoByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,securityInfo:UINT,sidOwner:PSID*,sidGroup:PSID*,dacl:ACL**,sacl:ACL**,securityDescriptor:PSECURITY_DESCRIPTOR*
FwpmLayerSetSecurityInfoByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,securityInfo:UINT,sidOwner:SID*,sidGroup:SID*,dacl:ACL*,sacl:ACL*
FwpmNetEventCreateEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumTemplate:FWPM_NET_EVENT_ENUM_TEMPLATE0*,enumHandle:FWPM_NET_EVENT_ENUM_HANDLE*
FwpmNetEventDestroyEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_NET_EVENT_ENUM_HANDLE
FwpmNetEventEnum0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_NET_EVENT_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_NET_EVENT0***,numEntriesReturned:UINT*
FwpmNetEventEnum1|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_NET_EVENT_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_NET_EVENT1***,numEntriesReturned:UINT*
FwpmNetEventEnum2|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_NET_EVENT_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_NET_EVENT2***,numEntriesReturned:UINT*
FwpmNetEventEnum3|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_NET_EVENT_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_NET_EVENT3***,numEntriesReturned:UINT*
FwpmNetEventEnum4|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_NET_EVENT_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_NET_EVENT4***,numEntriesReturned:UINT*
FwpmNetEventEnum5|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_NET_EVENT_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_NET_EVENT5***,numEntriesReturned:UINT*
FwpmNetEventSubscribe0|UINT|engineHandle:FWPM_ENGINE_HANDLE,subscription:FWPM_NET_EVENT_SUBSCRIPTION0*,callback:FWPM_NET_EVENT_CALLBACK0,context:void*,eventsHandle:HANDLE*
FwpmNetEventSubscribe1|UINT|engineHandle:FWPM_ENGINE_HANDLE,subscription:FWPM_NET_EVENT_SUBSCRIPTION0*,callback:FWPM_NET_EVENT_CALLBACK1,context:void*,eventsHandle:HANDLE*
FwpmNetEventSubscribe2|UINT|engineHandle:FWPM_ENGINE_HANDLE,subscription:FWPM_NET_EVENT_SUBSCRIPTION0*,callback:FWPM_NET_EVENT_CALLBACK2,context:void*,eventsHandle:HANDLE*
FwpmNetEventSubscribe3|UINT|engineHandle:FWPM_ENGINE_HANDLE,subscription:FWPM_NET_EVENT_SUBSCRIPTION0*,callback:FWPM_NET_EVENT_CALLBACK3,context:void*,eventsHandle:HANDLE*
FwpmNetEventSubscribe4|UINT|engineHandle:FWPM_ENGINE_HANDLE,subscription:FWPM_NET_EVENT_SUBSCRIPTION0*,callback:FWPM_NET_EVENT_CALLBACK4,context:void*,eventsHandle:HANDLE*
FwpmNetEventSubscriptionsGet0|UINT|engineHandle:FWPM_ENGINE_HANDLE,entries:FWPM_NET_EVENT_SUBSCRIPTION0***,numEntries:UINT*
FwpmNetEventUnsubscribe0|UINT|engineHandle:FWPM_ENGINE_HANDLE,eventsHandle:HANDLE
FwpmNetEventsGetSecurityInfo0|UINT|engineHandle:FWPM_ENGINE_HANDLE,securityInfo:UINT,sidOwner:PSID*,sidGroup:PSID*,dacl:ACL**,sacl:ACL**,securityDescriptor:PSECURITY_DESCRIPTOR*
FwpmNetEventsSetSecurityInfo0|UINT|engineHandle:FWPM_ENGINE_HANDLE,securityInfo:UINT,sidOwner:SID*,sidGroup:SID*,dacl:ACL*,sacl:ACL*
FwpmProviderAdd0|UINT|engineHandle:FWPM_ENGINE_HANDLE,provider:FWPM_PROVIDER0*,sd:PSECURITY_DESCRIPTOR
FwpmProviderContextAdd0|UINT|engineHandle:FWPM_ENGINE_HANDLE,providerContext:FWPM_PROVIDER_CONTEXT0*,sd:PSECURITY_DESCRIPTOR,id:ULONGLONG*
FwpmProviderContextAdd1|UINT|engineHandle:FWPM_ENGINE_HANDLE,providerContext:FWPM_PROVIDER_CONTEXT1*,sd:PSECURITY_DESCRIPTOR,id:ULONGLONG*
FwpmProviderContextAdd2|UINT|engineHandle:FWPM_ENGINE_HANDLE,providerContext:FWPM_PROVIDER_CONTEXT2*,sd:PSECURITY_DESCRIPTOR,id:ULONGLONG*
FwpmProviderContextAdd3|UINT|engineHandle:FWPM_ENGINE_HANDLE,providerContext:FWPM_PROVIDER_CONTEXT3*,sd:PSECURITY_DESCRIPTOR,id:ULONGLONG*
FwpmProviderContextCreateEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumTemplate:FWPM_PROVIDER_CONTEXT_ENUM_TEMPLATE0*,enumHandle:FWPM_PROVIDER_CONTEXT_ENUM_HANDLE*
FwpmProviderContextDeleteById0|UINT|engineHandle:FWPM_ENGINE_HANDLE,id:ULONGLONG
FwpmProviderContextDeleteByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*
FwpmProviderContextDestroyEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_PROVIDER_CONTEXT_ENUM_HANDLE
FwpmProviderContextEnum0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_PROVIDER_CONTEXT_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_PROVIDER_CONTEXT0***,numEntriesReturned:UINT*
FwpmProviderContextEnum1|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_PROVIDER_CONTEXT_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_PROVIDER_CONTEXT1***,numEntriesReturned:UINT*
FwpmProviderContextEnum2|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_PROVIDER_CONTEXT_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_PROVIDER_CONTEXT2***,numEntriesReturned:UINT*
FwpmProviderContextEnum3|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_PROVIDER_CONTEXT_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_PROVIDER_CONTEXT3***,numEntriesReturned:UINT*
FwpmProviderContextGetById0|UINT|engineHandle:FWPM_ENGINE_HANDLE,id:ULONGLONG,providerContext:FWPM_PROVIDER_CONTEXT0**
FwpmProviderContextGetById1|UINT|engineHandle:FWPM_ENGINE_HANDLE,id:ULONGLONG,providerContext:FWPM_PROVIDER_CONTEXT1**
FwpmProviderContextGetById2|UINT|engineHandle:FWPM_ENGINE_HANDLE,id:ULONGLONG,providerContext:FWPM_PROVIDER_CONTEXT2**
FwpmProviderContextGetById3|UINT|engineHandle:FWPM_ENGINE_HANDLE,id:ULONGLONG,providerContext:FWPM_PROVIDER_CONTEXT3**
FwpmProviderContextGetByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,providerContext:FWPM_PROVIDER_CONTEXT0**
FwpmProviderContextGetByKey1|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,providerContext:FWPM_PROVIDER_CONTEXT1**
FwpmProviderContextGetByKey2|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,providerContext:FWPM_PROVIDER_CONTEXT2**
FwpmProviderContextGetByKey3|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,providerContext:FWPM_PROVIDER_CONTEXT3**
FwpmProviderContextGetSecurityInfoByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,securityInfo:UINT,sidOwner:PSID*,sidGroup:PSID*,dacl:ACL**,sacl:ACL**,securityDescriptor:PSECURITY_DESCRIPTOR*
FwpmProviderContextSetSecurityInfoByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,securityInfo:UINT,sidOwner:SID*,sidGroup:SID*,dacl:ACL*,sacl:ACL*
FwpmProviderContextSubscribeChanges0|UINT|engineHandle:FWPM_ENGINE_HANDLE,subscription:FWPM_PROVIDER_CONTEXT_SUBSCRIPTION0*,callback:FWPM_PROVIDER_CONTEXT_CHANGE_CALLBACK0,context:void*,changeHandle:HANDLE*
FwpmProviderContextSubscriptionsGet0|UINT|engineHandle:FWPM_ENGINE_HANDLE,entries:FWPM_PROVIDER_CONTEXT_SUBSCRIPTION0***,numEntries:UINT*
FwpmProviderContextUnsubscribeChanges0|UINT|engineHandle:FWPM_ENGINE_HANDLE,changeHandle:HANDLE
FwpmProviderCreateEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumTemplate:FWPM_PROVIDER_ENUM_TEMPLATE0*,enumHandle:FWPM_PROVIDER_ENUM_HANDLE*
FwpmProviderDeleteByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*
FwpmProviderDestroyEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_PROVIDER_ENUM_HANDLE
FwpmProviderEnum0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_PROVIDER_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_PROVIDER0***,numEntriesReturned:UINT*
FwpmProviderGetByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,provider:FWPM_PROVIDER0**
FwpmProviderGetSecurityInfoByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,securityInfo:UINT,sidOwner:PSID*,sidGroup:PSID*,dacl:ACL**,sacl:ACL**,securityDescriptor:PSECURITY_DESCRIPTOR*
FwpmProviderSetSecurityInfoByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,securityInfo:UINT,sidOwner:SID*,sidGroup:SID*,dacl:ACL*,sacl:ACL*
FwpmProviderSubscribeChanges0|UINT|engineHandle:FWPM_ENGINE_HANDLE,subscription:FWPM_PROVIDER_SUBSCRIPTION0*,callback:FWPM_PROVIDER_CHANGE_CALLBACK0,context:void*,changeHandle:HANDLE*
FwpmProviderSubscriptionsGet0|UINT|engineHandle:FWPM_ENGINE_HANDLE,entries:FWPM_PROVIDER_SUBSCRIPTION0***,numEntries:UINT*
FwpmProviderUnsubscribeChanges0|UINT|engineHandle:FWPM_ENGINE_HANDLE,changeHandle:HANDLE
FwpmSessionCreateEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumTemplate:FWPM_SESSION_ENUM_TEMPLATE0*,enumHandle:FWPM_SESSION_ENUM_HANDLE*
FwpmSessionDestroyEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_SESSION_ENUM_HANDLE
FwpmSessionEnum0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_SESSION_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_SESSION0***,numEntriesReturned:UINT*
FwpmSubLayerAdd0|UINT|engineHandle:FWPM_ENGINE_HANDLE,subLayer:FWPM_SUBLAYER0*,sd:PSECURITY_DESCRIPTOR
FwpmSubLayerCreateEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumTemplate:FWPM_SUBLAYER_ENUM_TEMPLATE0*,enumHandle:FWPM_SUBLAYER_ENUM_HANDLE*
FwpmSubLayerDeleteByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*
FwpmSubLayerDestroyEnumHandle0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_SUBLAYER_ENUM_HANDLE
FwpmSubLayerEnum0|UINT|engineHandle:FWPM_ENGINE_HANDLE,enumHandle:FWPM_SUBLAYER_ENUM_HANDLE,numEntriesRequested:UINT,entries:FWPM_SUBLAYER0***,numEntriesReturned:UINT*
FwpmSubLayerGetByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,subLayer:FWPM_SUBLAYER0**
FwpmSubLayerGetSecurityInfoByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,securityInfo:UINT,sidOwner:PSID*,sidGroup:PSID*,dacl:ACL**,sacl:ACL**,securityDescriptor:PSECURITY_DESCRIPTOR*
FwpmSubLayerSetSecurityInfoByKey0|UINT|engineHandle:FWPM_ENGINE_HANDLE,key:Guid*,securityInfo:UINT,sidOwner:SID*,sidGroup:SID*,dacl:ACL*,sacl:ACL*
FwpmSubLayerSubscribeChanges0|UINT|engineHandle:FWPM_ENGINE_HANDLE,subscription:FWPM_SUBLAYER_SUBSCRIPTION0*,callback:FWPM_SUBLAYER_CHANGE_CALLBACK0,context:void*,changeHandle:HANDLE*
FwpmSubLayerSubscriptionsGet0|UINT|engineHandle:FWPM_ENGINE_HANDLE,entries:FWPM_SUBLAYER_SUBSCRIPTION0***,numEntries:UINT*
FwpmSubLayerUnsubscribeChanges0|UINT|engineHandle:FWPM_ENGINE_HANDLE,changeHandle:HANDLE
FwpmSystemPortsGet0|UINT|engineHandle:FWPM_ENGINE_HANDLE,sysPorts:FWPM_SYSTEM_PORTS0**
FwpmSystemPortsSubscribe0|UINT|engineHandle:FWPM_ENGINE_HANDLE,reserved:void*,callback:FWPM_SYSTEM_PORTS_CALLBACK0,context:void*,sysPortsHandle:HANDLE*
FwpmSystemPortsUnsubscribe0|UINT|engineHandle:FWPM_ENGINE_HANDLE,sysPortsHandle:HANDLE
FwpmTransactionAbort0|UINT|engineHandle:FWPM_ENGINE_HANDLE
FwpmTransactionBegin0|UINT|engineHandle:FWPM_ENGINE_HANDLE,flags:UINT
FwpmTransactionCommit0|UINT|engineHandle:FWPM_ENGINE_HANDLE
FwpmvSwitchEventSubscribe0|UINT|engineHandle:FWPM_ENGINE_HANDLE,subscription:FWPM_VSWITCH_EVENT_SUBSCRIPTION0*,callback:FWPM_VSWITCH_EVENT_CALLBACK0,context:void*,subscriptionHandle:HANDLE*
FwpmvSwitchEventUnsubscribe0|UINT|engineHandle:FWPM_ENGINE_HANDLE,subscriptionHandle:HANDLE
FwpmvSwitchEventsGetSecurityInfo0|UINT|engineHandle:FWPM_ENGINE_HANDLE,securityInfo:UINT,sidOwner:PSID*,sidGroup:PSID*,dacl:ACL**,sacl:ACL**,securityDescriptor:PSECURITY_DESCRIPTOR*
FwpmvSwitchEventsSetSecurityInfo0|UINT|engineHandle:FWPM_ENGINE_HANDLE,securityInfo:UINT,sidOwner:SID*,sidGroup:SID*,dacl:ACL*,sacl:ACL*
GameInputCreate|HRESULT|gameInput:IGameInput*
GdiAlphaBlend|BOOL|hdcDest:HDC,xoriginDest:INT,yoriginDest:INT,wDest:INT,hDest:INT,hdcSrc:HDC,xoriginSrc:INT,yoriginSrc:INT,wSrc:INT,hSrc:INT,ftn:BLENDFUNCTION
GdiComment|BOOL|hdc:HDC,nSize:UINT,lpData:BYTE*
GdiDeleteSpoolFileHandle|BOOL|SpoolFileHandle:HANDLE
GdiEndDocEMF|BOOL|SpoolFileHandle:HANDLE
GdiEndPageEMF|BOOL|SpoolFileHandle:HANDLE,dwOptimization:UINT
GdiEntry13|UINT|
GdiFlush|BOOL|
GdiGetBatchLimit|UINT|
GdiGetDC|HDC|SpoolFileHandle:HANDLE
GdiGetDevmodeForPage|BOOL|SpoolFileHandle:HANDLE,dwPageNumber:UINT,pCurrDM:DEVMODEW**,pLastDM:DEVMODEW**
GdiGetPageCount|UINT|SpoolFileHandle:HANDLE
GdiGetPageHandle|HANDLE|SpoolFileHandle:HANDLE,Page:UINT,pdwPageType:UINT*
GdiGetSpoolFileHandle|HANDLE|pwszPrinterName:PWSTR,pDevmode:DEVMODEW*,pwszDocName:PWSTR
GdiGradientFill|BOOL|hdc:HDC,pVertex:TRIVERTEX*,nVertex:UINT,pMesh:void*,nCount:UINT,ulMode:GRADIENT_FILL
GdiPlayPageEMF|BOOL|SpoolFileHandle:HANDLE,hemf:HANDLE,prectDocument:RECT*,prectBorder:RECT*,prectClip:RECT*
GdiResetDCEMF|BOOL|SpoolFileHandle:HANDLE,pCurrDM:DEVMODEW*
GdiSetBatchLimit|UINT|dw:UINT
GdiStartDocEMF|BOOL|SpoolFileHandle:HANDLE,pDocInfo:DOCINFOW*
GdiStartPageEMF|BOOL|SpoolFileHandle:HANDLE
GdiTransparentBlt|BOOL|hdcDest:HDC,xoriginDest:INT,yoriginDest:INT,wDest:INT,hDest:INT,hdcSrc:HDC,xoriginSrc:INT,yoriginSrc:INT,wSrc:INT,hSrc:INT,crTransparent:UINT
GdipAddPathArc|Status|path:GpPath*,x:float,y:float,width:float,height:float,startAngle:float,sweepAngle:float
GdipAddPathArcI|Status|path:GpPath*,x:INT,y:INT,width:INT,height:INT,startAngle:float,sweepAngle:float
GdipAddPathBezier|Status|path:GpPath*,x1:float,y1:float,x2:float,y2:float,x3:float,y3:float,x4:float,y4:float
GdipAddPathBezierI|Status|path:GpPath*,x1:INT,y1:INT,x2:INT,y2:INT,x3:INT,y3:INT,x4:INT,y4:INT
GdipAddPathBeziers|Status|path:GpPath*,points:PointF*,count:INT
GdipAddPathBeziersI|Status|path:GpPath*,points:Point*,count:INT
GdipAddPathClosedCurve|Status|path:GpPath*,points:PointF*,count:INT
GdipAddPathClosedCurve2|Status|path:GpPath*,points:PointF*,count:INT,tension:float
GdipAddPathClosedCurve2I|Status|path:GpPath*,points:Point*,count:INT,tension:float
GdipAddPathClosedCurveI|Status|path:GpPath*,points:Point*,count:INT
GdipAddPathCurve|Status|path:GpPath*,points:PointF*,count:INT
GdipAddPathCurve2|Status|path:GpPath*,points:PointF*,count:INT,tension:float
GdipAddPathCurve2I|Status|path:GpPath*,points:Point*,count:INT,tension:float
GdipAddPathCurve3|Status|path:GpPath*,points:PointF*,count:INT,offset:INT,numberOfSegments:INT,tension:float
GdipAddPathCurve3I|Status|path:GpPath*,points:Point*,count:INT,offset:INT,numberOfSegments:INT,tension:float
GdipAddPathCurveI|Status|path:GpPath*,points:Point*,count:INT
GdipAddPathEllipse|Status|path:GpPath*,x:float,y:float,width:float,height:float
GdipAddPathEllipseI|Status|path:GpPath*,x:INT,y:INT,width:INT,height:INT
GdipAddPathLine|Status|path:GpPath*,x1:float,y1:float,x2:float,y2:float
GdipAddPathLine2|Status|path:GpPath*,points:PointF*,count:INT
GdipAddPathLine2I|Status|path:GpPath*,points:Point*,count:INT
GdipAddPathLineI|Status|path:GpPath*,x1:INT,y1:INT,x2:INT,y2:INT
GdipAddPathPath|Status|path:GpPath*,addingPath:GpPath*,connect:BOOL
GdipAddPathPie|Status|path:GpPath*,x:float,y:float,width:float,height:float,startAngle:float,sweepAngle:float
GdipAddPathPieI|Status|path:GpPath*,x:INT,y:INT,width:INT,height:INT,startAngle:float,sweepAngle:float
GdipAddPathPolygon|Status|path:GpPath*,points:PointF*,count:INT
GdipAddPathPolygonI|Status|path:GpPath*,points:Point*,count:INT
GdipAddPathRectangle|Status|path:GpPath*,x:float,y:float,width:float,height:float
GdipAddPathRectangleI|Status|path:GpPath*,x:INT,y:INT,width:INT,height:INT
GdipAddPathRectangles|Status|path:GpPath*,rects:RectF*,count:INT
GdipAddPathRectanglesI|Status|path:GpPath*,rects:Rect*,count:INT
GdipAddPathString|Status|path:GpPath*,string:PWSTR,length:INT,family:GpFontFamily*,style:INT,emSize:float,layoutRect:RectF*,format:GpStringFormat*
GdipAddPathStringI|Status|path:GpPath*,string:PWSTR,length:INT,family:GpFontFamily*,style:INT,emSize:float,layoutRect:Rect*,format:GpStringFormat*
GdipAlloc|void*|size:UINT_PTR
GdipBeginContainer|Status|graphics:GpGraphics*,dstrect:RectF*,srcrect:RectF*,unit:Unit,state:UINT*
GdipBeginContainer2|Status|graphics:GpGraphics*,state:UINT*
GdipBeginContainerI|Status|graphics:GpGraphics*,dstrect:Rect*,srcrect:Rect*,unit:Unit,state:UINT*
GdipBitmapApplyEffect|Status|bitmap:GpBitmap*,effect:CGpEffect*,roi:RECT*,useAuxData:BOOL,auxData:void**,auxDataSize:INT*
GdipBitmapConvertFormat|Status|pInputBitmap:GpBitmap*,format:INT,dithertype:DitherType,palettetype:PaletteType,palette:ColorPalette*,alphaThresholdPercent:float
GdipBitmapCreateApplyEffect|Status|inputBitmaps:GpBitmap**,numInputs:INT,effect:CGpEffect*,roi:RECT*,outputRect:RECT*,outputBitmap:GpBitmap**,useAuxData:BOOL,auxData:void**,auxDataSize:INT*
GdipBitmapGetHistogram|Status|bitmap:GpBitmap*,format:HistogramFormat,NumberOfEntries:UINT,channel0:UINT*,channel1:UINT*,channel2:UINT*,channel3:UINT*
GdipBitmapGetHistogramSize|Status|format:HistogramFormat,NumberOfEntries:UINT*
GdipBitmapGetPixel|Status|bitmap:GpBitmap*,x:INT,y:INT,color:UINT*
GdipBitmapLockBits|Status|bitmap:GpBitmap*,rect:Rect*,flags:UINT,format:INT,lockedBitmapData:BitmapData*
GdipBitmapSetPixel|Status|bitmap:GpBitmap*,x:INT,y:INT,color:UINT
GdipBitmapSetResolution|Status|bitmap:GpBitmap*,xdpi:float,ydpi:float
GdipBitmapUnlockBits|Status|bitmap:GpBitmap*,lockedBitmapData:BitmapData*
GdipClearPathMarkers|Status|path:GpPath*
GdipCloneBitmapArea|Status|x:float,y:float,width:float,height:float,format:INT,srcBitmap:GpBitmap*,dstBitmap:GpBitmap**
GdipCloneBitmapAreaI|Status|x:INT,y:INT,width:INT,height:INT,format:INT,srcBitmap:GpBitmap*,dstBitmap:GpBitmap**
GdipCloneBrush|Status|brush:GpBrush*,cloneBrush:GpBrush**
GdipCloneCustomLineCap|Status|customCap:GpCustomLineCap*,clonedCap:GpCustomLineCap**
GdipCloneFont|Status|font:GpFont*,cloneFont:GpFont**
GdipCloneFontFamily|Status|fontFamily:GpFontFamily*,clonedFontFamily:GpFontFamily**
GdipCloneImage|Status|image:GpImage*,cloneImage:GpImage**
GdipCloneImageAttributes|Status|imageattr:GpImageAttributes*,cloneImageattr:GpImageAttributes**
GdipCloneMatrix|Status|matrix:Matrix*,cloneMatrix:Matrix**
GdipClonePath|Status|path:GpPath*,clonePath:GpPath**
GdipClonePen|Status|pen:GpPen*,clonepen:GpPen**
GdipCloneRegion|Status|region:GpRegion*,cloneRegion:GpRegion**
GdipCloneStringFormat|Status|format:GpStringFormat*,newFormat:GpStringFormat**
GdipClosePathFigure|Status|path:GpPath*
GdipClosePathFigures|Status|path:GpPath*
GdipCombineRegionPath|Status|region:GpRegion*,path:GpPath*,combineMode:CombineMode
GdipCombineRegionRect|Status|region:GpRegion*,rect:RectF*,combineMode:CombineMode
GdipCombineRegionRectI|Status|region:GpRegion*,rect:Rect*,combineMode:CombineMode
GdipCombineRegionRegion|Status|region:GpRegion*,region2:GpRegion*,combineMode:CombineMode
GdipComment|Status|graphics:GpGraphics*,sizeData:UINT,data:BYTE*
GdipConvertToEmfPlus|Status|refGraphics:GpGraphics*,metafile:GpMetafile*,conversionFailureFlag:INT*,emfType:EmfType,description:PWSTR,out_metafile:GpMetafile**
GdipConvertToEmfPlusToFile|Status|refGraphics:GpGraphics*,metafile:GpMetafile*,conversionFailureFlag:INT*,filename:PWSTR,emfType:EmfType,description:PWSTR,out_metafile:GpMetafile**
GdipConvertToEmfPlusToStream|Status|refGraphics:GpGraphics*,metafile:GpMetafile*,conversionFailureFlag:INT*,stream:IStream,emfType:EmfType,description:PWSTR,out_metafile:GpMetafile**
GdipCreateAdjustableArrowCap|Status|height:float,width:float,isFilled:BOOL,cap:GpAdjustableArrowCap**
GdipCreateBitmapFromDirectDrawSurface|Status|surface:IDirectDrawSurface7,bitmap:GpBitmap**
GdipCreateBitmapFromFile|Status|filename:PWSTR,bitmap:GpBitmap**
GdipCreateBitmapFromFileICM|Status|filename:PWSTR,bitmap:GpBitmap**
GdipCreateBitmapFromGdiDib|Status|gdiBitmapInfo:BITMAPINFO*,gdiBitmapData:void*,bitmap:GpBitmap**
GdipCreateBitmapFromGraphics|Status|width:INT,height:INT,target:GpGraphics*,bitmap:GpBitmap**
GdipCreateBitmapFromHBITMAP|Status|hbm:HBITMAP,hpal:HPALETTE,bitmap:GpBitmap**
GdipCreateBitmapFromHICON|Status|hicon:HICON,bitmap:GpBitmap**
GdipCreateBitmapFromResource|Status|hInstance:HINSTANCE,lpBitmapName:PWSTR,bitmap:GpBitmap**
GdipCreateBitmapFromScan0|Status|width:INT,height:INT,stride:INT,format:INT,scan0:BYTE*,bitmap:GpBitmap**
